Arquivo,Descrição
drivers/lora,5 
drivers/flash/flash_stm32g4x.c,2 
drivers/dma/dma_dw.c,4 
drivers/display/gd7965.c,3 
drivers/kscan/kscan_handlers.c,2 
drivers/ps2,2 
drivers/peci,3 
drivers/peci/peci_mchp_xec.c,2 
drivers/kscan/kscan_ft5336.c,3 
drivers/ipm/ipm_cavs_idc.c,3 
drivers/timer/arm_arch_timer.c,2 
drivers/timer/cavs_timer.c,2 
drivers/sensor/ism330dhcx,5 
drivers/sensor/ism330dhcx/ism330dhcx.c,4 
drivers/console/uart_mux.c,2 
drivers/espi/espi_handlers.c,2 
drivers/dac,5 
drivers/dma/dmamux_stm32.c,3 
drivers/counter/maxim_ds3231.c,2 
drivers/flash/spi_flash_at45.c,3 
drivers/ieee802154/ieee802154_dw1000.c,3 
drivers/crypto/crypto_nrf_ecb.c,1 
drivers/dac/dac_handlers.c,2 
drivers/interrupt_controller/intc_gicv3.c,2 
drivers/peci/peci_handlers.c,2 
drivers/pinmux/pinmux_hsdk.c,2 
drivers/ps2/ps2_handlers.c,2 
drivers/pcie/endpoint,4 
drivers/lora/sx126x.c,3 
drivers/pcie/host,6 
drivers/pcie/host/msi.c,2 
drivers/pcie/host/pcie.c,3 
drivers/pcie/host/shell.c,2 
drivers/clock_control/clock_control_esp32.c,3 
drivers/interrupt_controller/intc_miwu.c,3 
drivers/serial/uart_npcx.c,3 
drivers/clock_control/clock_control_npcx.c,3 
drivers/counter/counter_mcux_pit.c,3 
drivers/counter/counter_native_posix.c,1 
drivers/dma/dma_mcux_lpc.c,3 
drivers/gpio/gpio_npcx.c,3 
drivers/i2s/i2s_litex.c,3 
drivers/espi/espi_npcx.c,3 
drivers/espi/host_subs_npcx.c,3 
drivers/pwm/pwm_npcx.c,3 
drivers/pcie/endpoint/pcie_ep_iproc.c,3 
drivers/ethernet/eth_w5500.c,2 
drivers/sensor/vcnl4040,4 
drivers/sensor/vcnl4040/vcnl4040.c,2 
drivers/flash/flash_stm32h7x.c,2 
drivers/counter/counter_xlnx_axi_timer.c,2 
drivers/clock_control/clock_control_litex.c,1 
drivers/virtualization,3 
drivers/virtualization/virt_ivshmem.c,2 
drivers/gpio/gpio_ite_it8xxx2.c,4 
drivers/led/led_pwm.c,2 
drivers/pinmux/pinmux_ite_it8xxx2.c,1 
drivers/interrupt_controller/intc_intel_vtd.c,2 
drivers/i2c/i2c_npcx_controller.c,3 
drivers/i2c/i2c_npcx_port.c,2 
drivers/modem/quectel-bg9x.c,2 
drivers/flash/flash_stm32_qspi.c,5 
drivers/flash/jesd216.c,1 
drivers/edac,2 
drivers/edac/edac_ibecc.c,2 
drivers/edac/shell.c,2 
drivers/dma/dma_iproc_pax_v1.c,3 
drivers/dma/dma_iproc_pax_v2.c,2 
drivers/sensor/icm42605,2 
drivers/sensor/icm42605/icm42605.c,2 
drivers/timer/npcx_itim_timer.c,2 
drivers/watchdog/wdt_npcx.c,2 
drivers/counter/counter_esp32.c,2 
drivers/timer/ite_it8xxx2_timer.c,3 
drivers/disk,8 
drivers/disk/sdmmc_spi.c,3 
drivers/disk/usdhc.c,2 
drivers/flash/soc_flash_lpc.c,1 
drivers/flash/flash_esp32.c,2 
drivers/lora/sx127x.c,3 
drivers/sensor/bmp388,3 
drivers/sensor/bmp388/bmp388.c,2 
drivers/i2s/i2s_mcux_flexcomm.c,2 
drivers/display/display_st7735r.c,2 
drivers/sensor/bmp388/bmp388_trigger.c,3 
drivers/sensor/fdc2x1x,2 
drivers/sensor/fdc2x1x/fdc2x1x.c,2 
drivers/gpio/gpio_intel.c,1 
drivers/timer/esp32c3_sys_timer.c,4 
drivers/sensor/sgp40,2 
drivers/sensor/sgp40/sgp40.c,2 
drivers/watchdog/wdt_ite_it8xxx2.c,2 
drivers/usb/device/usb_dc_sam_usbc.c,1 
drivers/bbram,6 
drivers/serial/serial_test.c,1 
drivers/serial/uart_mchp_xec.c,1 
drivers/serial/uart_neorv32.c,2 
drivers/sensor/si7210,3 
drivers/sensor/si7210/si7210.c,3 
drivers/ethernet/eth_dwmac.c,1 
drivers/pinctrl,5 
drivers/xen,3 
drivers/xen/events.c,2 
drivers/mbox,4 
drivers/pcie/host/pcie_ecam.c,3 
drivers/dma/dma_cavs_gpdma.c,2 
drivers/espi/espi_mchp_xec_v2.c,1 
drivers/mbox/mbox_handlers.c,2 
drivers/dma/dma_dw_common.c,2 
drivers/ipm/ipm_cavs_host.c,1 
drivers/mm,5 
drivers/mm/mm_drv_intel_adsp_tlb.c,2 
drivers/power_domain,4 
drivers/dma/dma_cavs_hda.c,2 
drivers/dma/dma_cavs_hda_host_in.c,1 
drivers/dma/dma_cavs_hda_host_out.c,1 
drivers/dai,4 
drivers/dai/intel,3 
drivers/dai/intel/ssp,2 
drivers/dai/intel/ssp/ssp.c,2 
drivers/misc,9 
drivers/virtualization/virt_ivshmem_handlers.c,2 
drivers/pinctrl/pinctrl_ite_it8xxx2.c,2 
drivers/cache,2 
drivers/cache/cache_aspeed.c,1 
drivers/timer/intel_adsp_timer.c,1 
drivers/dma/dma_intel_adsp_gpdma.c,3 
drivers/mm/mm_drv_intel_adsp_mtl_tlb.c,1 
drivers/dma/dma_intel_adsp_hda.c,1 
drivers/dai/intel/dmic,3 
drivers/dai/intel/dmic/dmic.c,1 
drivers/w1,6 
drivers/dai/intel/alh,2 
drivers/dai/intel/alh/alh.c,2 
drivers/power_domain/power_domain_intel_adsp.c,1 
drivers/dai/intel/dmic/dmic_nhlt.c,3 
drivers/console/winstream_console.c,1 
drivers/interrupt_controller/intc_dw_ace.c,1 
drivers/i3c,7 
drivers/fuel_gauge,4 
drivers/i2c/target,1 
drivers/i2c/target/eeprom_target.c,1 
drivers/smbus,3 
drivers/smbus/intel_pch_smbus.c,2 
drivers/watchdog/wdt_intel_adsp.c,1 
drivers/fuel_gauge/fuel_gauge_syscall_handlers.c,3 
drivers/can/can_sam0.c,2 
misc/printk.c,1 
net/bluetooth,3 
net/bluetooth/hci_core.c,2 
net/bluetooth/conn.c,1 
net/bluetooth/l2cap.c,2 
net/bluetooth/buf.c,1 
net/bluetooth/att.c,1 
net/bluetooth/smp.c,2 
net/bluetooth/gatt.c,1 
net/bluetooth/keys.c,3 
net/ip,2 
net/ip/contiki,2 
net/ip/contiki/ip,2 
net/ip/contiki/ip/tcpip.c,2 
net/ip/net_init.c,2 
net/ip/contiki/ipv6,2 
net/ip/contiki/ipv6/uip-ds6-nbr.c,1 
net/ip/contiki/ipv6/uip-ds6.c,2 
net/ip/contiki/ipv6/uip6.c,2 
net/ip/contiki/mac,2 
net/ip/contiki/mac/csma.c,2 
net/ip/net_context.c,2 
net/ip/net_driver_loopback.c,1 
net/ip/contiki/sicslowpan,3 
net/ip/contiki/sicslowpan/sicslowpan_compression.c,3 
net/ip/contiki/sicslowpan/sicslowpan_fragmentation.c,2 
net/ip/net_driver_15_4.c,2 
net/ip/dummy_15_4_radio.c,2 
net/ip/contiki/ipv4,2 
net/ip/contiki/ipv4/uip.c,2 
net/ip/contiki/os,2 
net/ip/contiki/os/lib,1 
net/ip/contiki/os/lib/random.c,1 
net/bluetooth/smp_null.c,3 
net/bluetooth/uuid.c,3 
net/buf.c,2 
net/ip/contiki/ipv4/uip_arp.c,1 
scripts/gen_idt,1 
scripts/gen_idt/gen_idt.c,1 
scripts/gen_idt/version.c,1 
scripts/gen_offset_header,1 
scripts/gen_offset_header/gen_offset_header.c,1 
scripts/basic,1 
scripts/basic/fixdep.c,1 
doc/collaboration,3 
doc/collaboration/code,3 
doc/collaboration/code/doxygen,3 
doc/collaboration/code/doxygen/phil_fiber_commented.c,1 
doc/subsystems,2 
boards/galileo,1 
boards/galileo/galileo_pinmux.c,1 
boards/arduino_101,1 
boards/arduino_101/pinmux.c,1 
boards/quark_d2000_crb,1 
boards/quark_d2000_crb/pinmux.c,1 
boards/quark_se_devboard,3 
boards/quark_se_devboard/pinmux.c,2 
boards/arm,9 
boards/arm/arduino_due,1 
boards/arm/arduino_due/pinmux.c,1 
boards/x86,4 
boards/x86/arduino_101,2 
boards/x86/arduino_101/pinmux.c,2 
boards/x86/galileo,1 
boards/x86/galileo/pinmux.c,1 
boards/x86/galileo/pinmux_dev.c,1 
boards/x86/quark_se_c1000_devboard,4 
boards/x86/quark_se_c1000_devboard/board.c,4 
boards/x86/quark_se_c1000_devboard/pinmux.c,2 
boards/arm/v2m_beetle,1 
boards/arm/v2m_beetle/pinmux.c,1 
boards/posix,4 
boards/posix/native_posix,6 
boards/posix/native_posix/hw_models_top.c,2 
boards/posix/native_posix/main.c,2 
boards/posix/native_posix/timer_model.c,2 
boards/arm/cc3220sf_launchxl,2 
boards/arm/cc3220sf_launchxl/pinmux.c,2 
boards/posix/native_posix/irq_handler.c,1 
boards/posix/native_posix/cmdline.c,2 
boards/arm/nrf52_pca20020,2 
boards/arm/nrf52_pca20020/board.c,2 
boards/riscv32,4 
boards/riscv32/hifive1,4 
boards/posix/nrf52_bsim,6 
boards/posix/nrf52_bsim/irq_handler.c,2 
boards/arm/atsamr21_xpro,2 
boards/arm/atsamr21_xpro/pinmux.c,2 
boards/arm/mec15xxevb_assy6853,5 
boards/arm/mec15xxevb_assy6853/pinmux.c,5 
boards/arm/particle_boron,2 
boards/arm/particle_boron/board.c,2 
boards/xtensa,6 
boards/xtensa/intel_s1000_crb,1 
boards/xtensa/intel_s1000_crb/pinmux.c,1 
boards/riscv,7 
boards/arm/mec1501modular_assy6885,5 
boards/arm/mec1501modular_assy6885/pinmux.c,5 
boards/arm/qemu_cortex_m0,2 
boards/arm/qemu_cortex_m0/nrf_timer_timer.c,2 
tests/crypto,3 
tests/crypto/test_aes,2 
tests/crypto/test_aes/src,2 
tests/crypto/test_aes/src/test_aes.c,2 
tests/crypto/test_cbc,1 
tests/crypto/test_cbc/src,1 
tests/crypto/test_cbc/src/test_cbc_mode.c,1 
tests/crypto/test_ccm_mode,1 
tests/crypto/test_ccm_mode/src,1 
tests/crypto/test_ccm_mode/src/test_ccm_mode.c,1 
tests/crypto/test_cmac_mode,1 
tests/crypto/test_cmac_mode/src,1 
tests/crypto/test_cmac_mode/src/test_cmac_mode.c,1 
tests/crypto/test_ctr,1 
tests/crypto/test_ctr/src,1 
tests/crypto/test_ctr/src/test_ctr_mode.c,1 
tests/crypto/test_hmac,2 
tests/crypto/test_hmac/src,1 
tests/crypto/test_hmac/src/test_hmac.c,1 
tests/crypto/test_sha256,1 
tests/crypto/test_sha256/src,1 
tests/crypto/test_sha256/src/test_sha256.c,1 
tests/bluetooth,12 
tests/bluetooth/tester,6 
tests/bluetooth/tester/src,6 
tests/bluetooth/tester/src/bttester.c,2 
tests/kernel,5 
tests/kernel/test_context,2 
tests/kernel/test_context/src,2 
tests/kernel/test_context/src/context.c,2 
tests/kernel/test_fifo,1 
tests/kernel/test_fifo/nanokernel,1 
tests/kernel/test_fifo/nanokernel/src,1 
tests/kernel/test_fifo/nanokernel/src/fifo.c,1 
tests/kernel/test_sema,2 
tests/kernel/test_timer,1 
tests/net,5 
tests/net/buf,2 
tests/net/buf/src,2 
tests/net/buf/src/main.c,2 
tests/bluetooth/test_bluetooth,3 
tests/net/utils,2 
tests/net/utils/src,2 
tests/net/utils/src/main.c,2 
tests/drivers,8 
tests/drivers/spi_test,1 
tests/drivers/spi_test/src,1 
tests/drivers/spi_test/src/spi.c,1 
tests/drivers/build_all/src,1 
tests/drivers/build_all/src/main.c,1 
tests/drivers/adc,3 
tests/drivers/adc/src,1 
tests/drivers/adc/src/main.c,1 
tests/drivers/aon_counter,2 
tests/ztest,3 
tests/ztest/src,1 
tests/ztest/src/ztest.c,1 
tests/ztest/src/ztest_mock.c,1 
tests/legacy,3 
tests/legacy/kernel,2 
tests/legacy/kernel/test_context,1 
tests/legacy/kernel/test_context/src,1 
tests/legacy/kernel/test_context/src/context.c,1 
tests/legacy/kernel/test_libs,1 
tests/legacy/kernel/test_libs/src,1 
tests/legacy/kernel/test_libs/src/libraries.c,1 
tests/legacy/kernel/test_obj_tracing,4 
tests/legacy/kernel/test_obj_tracing/microkernel,1 
tests/legacy/kernel/test_obj_tracing/microkernel/src,1 
tests/legacy/kernel/test_obj_tracing/microkernel/src/object_monitor.c,1 
tests/legacy/kernel/test_sema,1 
tests/legacy/kernel/test_static_idt,1 
tests/legacy/kernel/test_static_idt/microkernel,1 
tests/legacy/kernel/test_static_idt/microkernel/src,1 
tests/legacy/kernel/test_static_idt/microkernel/src/static_idt.c,1 
tests/legacy/kernel/test_static_idt/nanokernel,1 
tests/legacy/kernel/test_static_idt/nanokernel/src,1 
tests/legacy/kernel/test_static_idt/nanokernel/src/static_idt.c,1 
tests/legacy/kernel/test_tickless,1 
tests/legacy/kernel/test_tickless/microkernel,1 
tests/legacy/kernel/test_tickless/microkernel/src,1 
tests/legacy/kernel/test_tickless/microkernel/src/test_tickless.c,1 
tests/legacy/benchmark,3 
tests/legacy/benchmark/app_kernel,3 
tests/legacy/benchmark/app_kernel/src,3 
tests/legacy/benchmark/footprint,1 
tests/legacy/benchmark/footprint/microkernel,1 
tests/legacy/benchmark/footprint/microkernel/src,1 
tests/legacy/benchmark/footprint/microkernel/src/microkernel_footprint.c,1 
tests/legacy/benchmark/footprint/nanokernel,1 
tests/legacy/benchmark/footprint/nanokernel/src,1 
tests/legacy/benchmark/footprint/nanokernel/src/nanokernel_footprint.c,1 
tests/legacy/benchmark/latency_measure,3 
tests/legacy/kernel/test_obj_tracing/nanokernel,4 
tests/legacy/kernel/test_obj_tracing/nanokernel/src,4 
tests/legacy/kernel/test_obj_tracing/nanokernel/src/object_monitor.c,2 
tests/power,1 
tests/power/power_states,1 
tests/power/power_states/src,1 
tests/power/power_states/src/main.c,1 
tests/drivers/dma,3 
tests/drivers/dma/test_loop_transfer,1 
tests/drivers/dma/test_loop_transfer/src,1 
tests/drivers/dma/test_loop_transfer/src/dma.c,1 
tests/unit,3 
tests/unit/net,2 
tests/unit/net/buf,2 
tests/unit/net/buf/main.c,2 
tests/net/icmpv6,3 
tests/net/icmpv6/src,3 
tests/net/icmpv6/src/main.c,3 
tests/net/neighbor,2 
tests/net/neighbor/src,2 
tests/net/neighbor/src/main.c,2 
tests/net/trickle,2 
tests/net/trickle/src,2 
tests/net/trickle/src/main.c,2 
tests/net/ipv6,4 
tests/net/ieee802154,6 
tests/net/ieee802154/fragment,3 
tests/net/ieee802154/fragment/src,3 
tests/net/ieee802154/fragment/src/main.c,3 
tests/kernel/arm_runtime_nmi,2 
tests/kernel/arm_runtime_nmi/src,2 
tests/kernel/arm_runtime_nmi/src/main.c,2 
tests/kernel/bitfield,1 
tests/kernel/bitfield/src,1 
tests/kernel/bitfield/src/bitfield.c,1 
tests/kernel/common,4 
tests/kernel/common/src,4 
tests/kernel/common/src/atomic.c,1 
tests/kernel/common/src/bitfield.c,1 
tests/kernel/common/src/byteorder.c,3 
tests/kernel/common/src/intmath.c,2 
tests/kernel/common/src/main.c,1 
tests/kernel/common/src/printk.c,1 
tests/kernel/common/src/slist.c,1 
tests/kernel/sprintf,2 
tests/kernel/sprintf/src,2 
tests/kernel/sprintf/src/test_sprintf.c,2 
tests/net/lib,6 
tests/net/lib/mqtt_packet,1 
tests/net/lib/mqtt_packet/src,1 
tests/net/lib/mqtt_packet/src/mqtt_packet.c,1 
tests/kernel/threads_lifecycle,4 
tests/kernel/threads_lifecycle/thread_init,4 
tests/kernel/threads_lifecycle/thread_init/src,4 
tests/kernel/threads_lifecycle/thread_init/src/test_thread_init.c,3 
tests/drivers/gpio,9 
tests/drivers/gpio/gpio_basic_api,5 
tests/drivers/gpio/gpio_basic_api/src,5 
tests/drivers/gpio/gpio_basic_api/src/test_pin_rw.c,2 
tests/kernel/context,2 
tests/kernel/context/src,2 
tests/kernel/context/src/context.c,2 
tests/kernel/timer,5 
tests/kernel/timer/timer_api,2 
tests/kernel/timer/timer_api/src,2 
tests/kernel/timer/timer_api/src/main.c,1 
tests/kernel/timer/timer_api/src/test_timer_api.c,2 
tests/drivers/aio,1 
tests/drivers/aio/aio_basic_api,1 
tests/drivers/aio/aio_basic_api/src,1 
tests/drivers/aio/aio_basic_api/src/test_callback.c,1 
tests/drivers/dma/test_chan_blen_transfer,2 
tests/drivers/dma/test_chan_blen_transfer/src,2 
tests/drivers/dma/test_chan_blen_transfer/src/test_dma.c,2 
tests/drivers/gpio/gpio_basic_api/src/test_callback_trigger.c,3 
tests/drivers/pwm,3 
tests/drivers/pwm/pwm_api,3 
tests/drivers/pwm/pwm_api/src,3 
tests/drivers/pwm/pwm_api/src/test_pwm.c,3 
tests/drivers/rtc,5 
tests/drivers/rtc/rtc_basic_api,2 
tests/drivers/rtc/rtc_basic_api/src,2 
tests/drivers/rtc/rtc_basic_api/src/test_rtc_calendar.c,2 
tests/drivers/watchdog,5 
tests/drivers/watchdog/wdt_basic_api,3 
tests/drivers/watchdog/wdt_basic_api/src,3 
tests/kernel/critical,2 
tests/kernel/critical/src,2 
tests/kernel/critical/src/critical.c,2 
tests/kernel/mbox,1 
tests/kernel/mbox/mbox_api,1 
tests/kernel/mbox/mbox_api/src,1 
tests/kernel/mbox/mbox_api/src/main.c,1 
tests/kernel/mbox/mbox_api/src/test_mbox_api.c,1 
tests/kernel/msgq,1 
tests/kernel/msgq/msgq_api,1 
tests/kernel/msgq/msgq_api/src,1 
tests/kernel/msgq/msgq_api/src/main.c,1 
tests/kernel/msgq/msgq_api/src/test_msgq_contexts.c,1 
tests/kernel/msgq/msgq_api/src/test_msgq_fail.c,1 
tests/kernel/msgq/msgq_api/src/test_msgq_purge.c,1 
tests/kernel/mutex,3 
tests/kernel/mutex/mutex_api,1 
tests/kernel/mutex/mutex_api/src,1 
tests/kernel/mutex/mutex_api/src/test_mutex_apis.c,1 
tests/kernel/semaphore,2 
tests/kernel/semaphore/sema_api,2 
tests/kernel/semaphore/sema_api/src,2 
tests/kernel/semaphore/sema_api/src/main.c,1 
tests/kernel/semaphore/sema_api/src/test_sema_contexts.c,2 
tests/kernel/stack,2 
tests/kernel/stack/stack_api,2 
tests/kernel/stack/stack_api/src,2 
tests/kernel/stack/stack_api/src/main.c,2 
tests/kernel/stack/stack_api/src/test_stack_contexts.c,2 
tests/kernel/stack/stack_api/src/test_stack_fail.c,1 
tests/kernel/threads_lifecycle/lifecycle_api,4 
tests/kernel/threads_lifecycle/lifecycle_api/src,4 
tests/kernel/threads_lifecycle/lifecycle_api/src/test_threads_cancel_abort.c,2 
tests/kernel/threads_lifecycle/lifecycle_api/src/test_threads_spawn.c,2 
tests/kernel/threads_lifecycle/lifecycle_api/src/test_threads_suspend_resume.c,2 
tests/kernel/workq,2 
tests/kernel/workq/workq_api,2 
tests/kernel/workq/workq_api/src,2 
tests/kernel/workq/workq_api/src/test_workq_api.c,2 
tests/subsys,12 
tests/subsys/debug,3 
tests/subsys/debug/gdb_server,1 
tests/subsys/debug/gdb_server/src,1 
tests/subsys/debug/gdb_server/src/main.c,1 
tests/kernel/fifo,2 
tests/kernel/fifo/test_fifo_api,2 
tests/kernel/fifo/test_fifo_api/src,2 
tests/kernel/fifo/test_fifo_api/src/test_fifo_contexts.c,1 
tests/kernel/fifo/test_fifo_api/src/test_fifo_loop.c,2 
tests/kernel/lifo,3 
tests/kernel/lifo/test_lifo_api,3 
tests/kernel/lifo/test_lifo_api/src,3 
tests/kernel/lifo/test_lifo_api/src/test_lifo_contexts.c,2 
tests/kernel/lifo/test_lifo_api/src/test_lifo_loop.c,2 
tests/kernel/mem_pool,4 
tests/kernel/mem_pool/test_mpool_api,2 
tests/kernel/mem_pool/test_mpool_api/src,2 
tests/kernel/mem_pool/test_mpool_api/src/test_mpool_api.c,1 
tests/kernel/mem_pool/test_mpool_threadsafe,3 
tests/kernel/mem_pool/test_mpool_threadsafe/src,3 
tests/kernel/mem_pool/test_mpool_threadsafe/src/test_mpool_threadsafe.c,2 
tests/kernel/mem_slab,3 
tests/kernel/mem_slab/test_mslab_api,2 
tests/kernel/mem_slab/test_mslab_api/src,2 
tests/kernel/mem_slab/test_mslab_api/src/test_mslab_api.c,1 
tests/kernel/pipe,1 
tests/kernel/pipe/test_pipe_api,1 
tests/kernel/pipe/test_pipe_api/src,1 
tests/kernel/pipe/test_pipe_api/src/test_pipe_contexts.c,1 
tests/kernel/threads_customdata,2 
tests/kernel/threads_customdata/cdata_api,2 
tests/kernel/threads_customdata/cdata_api/src,2 
tests/kernel/threads_customdata/cdata_api/src/test_customdata_api.c,1 
tests/power/multicore,1 
tests/power/multicore/lmt,1 
tests/power/multicore/lmt/src,1 
tests/power/multicore/lmt/src/main.c,1 
tests/kernel/irq_offload,2 
tests/kernel/irq_offload/src,2 
tests/kernel/irq_offload/src/main.c,1 
tests/benchmarks,4 
tests/benchmarks/sys_kernel,1 
tests/benchmarks/sys_kernel/src,1 
tests/benchmarks/sys_kernel/src/lifo.c,1 
tests/benchmarks/sys_kernel/src/mwfifo.c,1 
tests/benchmarks/sys_kernel/src/sema.c,1 
tests/benchmarks/sys_kernel/src/stack.c,1 
tests/benchmarks/sys_kernel/src/syskernel.c,1 
tests/kernel/poll,1 
tests/kernel/poll/src,1 
tests/kernel/poll/src/test_poll.c,1 
tests/drivers/adc/adc_simple,1 
tests/drivers/adc/adc_simple/src,1 
tests/drivers/adc/adc_simple/src/main.c,1 
tests/kernel/gen_isr_table,2 
tests/kernel/gen_isr_table/src,2 
tests/kernel/gen_isr_table/src/main.c,2 
tests/kernel/common/src/dlist.c,1 
tests/benchmarks/boot_time,2 
tests/benchmarks/boot_time/src,2 
tests/benchmarks/boot_time/src/main.c,2 
tests/drivers/i2c,5 
tests/drivers/i2c/i2c_api,3 
tests/drivers/i2c/i2c_api/src,3 
tests/drivers/i2c/i2c_api/src/main.c,1 
tests/drivers/i2c/i2c_api/src/test_i2c.c,3 
tests/kernel/mem_heap,3 
tests/kernel/mem_heap/mheap_api_concept,1 
tests/kernel/mem_heap/mheap_api_concept/src,1 
tests/kernel/mem_heap/mheap_api_concept/src/main.c,1 
tests/drivers/uart,5 
tests/drivers/uart/uart_basic_api,2 
tests/drivers/uart/uart_basic_api/src,2 
tests/drivers/uart/uart_basic_api/src/test_uart_fifo.c,1 
tests/drivers/uart/uart_basic_api/src/test_uart_poll.c,1 
tests/kernel/common/src/timeout_order.c,1 
tests/benchmarks/footprint,3 
tests/benchmarks/footprint/src,1 
tests/benchmarks/footprint/src/main.c,1 
tests/benchmarks/latency_measure,4 
tests/benchmarks/latency_measure/src,4 
tests/benchmarks/latency_measure/src/int_to_thread.c,3 
tests/benchmarks/latency_measure/src/int_to_thread_evt.c,2 
tests/benchmarks/latency_measure/src/thread_switch_yield.c,2 
tests/kernel/static_idt,1 
tests/kernel/static_idt/src,1 
tests/kernel/static_idt/src/static_idt.c,1 
tests/subsys/fs,3 
tests/subsys/fs/fat_fs_api,2 
tests/subsys/fs/fat_fs_api/src,2 
tests/subsys/fs/fat_fs_api/src/common.c,1 
tests/subsys/fs/fat_fs_api/src/main.c,1 
tests/subsys/fs/fat_fs_api/src/test_fat_dir.c,1 
tests/subsys/fs/fat_fs_api/src/test_fat_file.c,1 
tests/subsys/fs/fat_fs_api/src/test_fat_fs.c,1 
tests/kernel/fp_sharing,3 
tests/kernel/fp_sharing/src,1 
tests/kernel/fp_sharing/src/main.c,1 
tests/kernel/fp_sharing/src/pi.c,1 
tests/kernel/obj_tracing,1 
tests/kernel/obj_tracing/src,1 
tests/kernel/obj_tracing/src/main.c,1 
tests/kernel/workq/work_queue,1 
tests/kernel/workq/work_queue/src,1 
tests/kernel/workq/work_queue/src/main.c,1 
tests/benchmarks/app_kernel,3 
tests/benchmarks/app_kernel/src,3 
tests/benchmarks/app_kernel/src/fifo_r.c,1 
tests/benchmarks/app_kernel/src/mailbox_b.c,1 
tests/benchmarks/app_kernel/src/mailbox_r.c,1 
tests/benchmarks/app_kernel/src/master.c,3 
tests/benchmarks/app_kernel/src/pipe_b.c,1 
tests/benchmarks/app_kernel/src/pipe_r.c,1 
tests/benchmarks/app_kernel/src/receiver.c,1 
tests/kernel/errno,1 
tests/kernel/errno/src,1 
tests/kernel/errno/src/main.c,1 
tests/net/lib/mqtt_publisher,2 
tests/net/lib/mqtt_publisher/src,2 
tests/net/lib/mqtt_publisher/src/test_mqtt_publish.c,2 
tests/net/lib/mqtt_subscriber,2 
tests/net/lib/mqtt_subscriber/src,2 
tests/net/lib/mqtt_subscriber/src/test_mqtt_subscribe.c,2 
tests/drivers/adc/adc_api,2 
tests/drivers/adc/adc_api/src,2 
tests/drivers/pinmux,1 
tests/drivers/pinmux/pinmux_basic_api,1 
tests/drivers/pinmux/pinmux_basic_api/src,1 
tests/drivers/pinmux/pinmux_basic_api/src/pinmux_gpio.c,1 
tests/kernel/common/src/clock.c,1 
tests/kernel/mem_heap/mheap_api_concept/src/test_mheap_api.c,1 
tests/kernel/mem_heap/mheap_api_concept/src/test_mheap_concept.c,1 
tests/kernel/queue,1 
tests/kernel/queue/src,1 
tests/kernel/queue/src/test_queue_contexts.c,1 
tests/kernel/queue/src/test_queue_fail.c,1 
tests/kernel/queue/src/test_queue_loop.c,1 
tests/lib,5 
tests/lib/json,2 
tests/lib/json/src,2 
tests/lib/json/src/main.c,2 
tests/net/lib/dns_resolve,2 
tests/net/lib/dns_resolve/src,2 
tests/net/lib/dns_resolve/src/main.c,2 
tests/net/all,1 
tests/net/all/src,1 
tests/net/all/src/main.c,1 
tests/net/net_pkt,3 
tests/net/net_pkt/src,3 
tests/net/net_pkt/src/main.c,3 
tests/benchmarks/latency_measure/src/coop_ctx_switch.c,1 
tests/benchmarks/latency_measure/src/main.c,3 
tests/kernel/mutex/mutex,2 
tests/kernel/mutex/mutex/src,2 
tests/kernel/mutex/mutex/src/mutex.c,1 
tests/kernel/timer/timer_monotonic,1 
tests/kernel/timer/timer_monotonic/src,1 
tests/kernel/timer/timer_monotonic/src/main.c,1 
tests/kernel/fatal,3 
tests/kernel/fatal/src,2 
tests/kernel/fatal/src/main.c,2 
tests/benchmarks/timing_info,2 
tests/benchmarks/timing_info/src,2 
tests/benchmarks/timing_info/src/msg_passing_bench.c,1 
tests/benchmarks/timing_info/src/semaphore_bench.c,1 
tests/benchmarks/timing_info/src/thread_bench.c,1 
tests/benchmarks/timing_info/src/yield_bench.c,1 
tests/net/ipv6_fragment,4 
tests/net/ipv6_fragment/src,4 
tests/net/ipv6_fragment/src/main.c,4 
tests/drivers/dma/chan_blen_transfer,2 
tests/drivers/dma/chan_blen_transfer/src,2 
tests/drivers/dma/chan_blen_transfer/src/test_dma.c,2 
tests/drivers/dma/loop_transfer,2 
tests/drivers/dma/loop_transfer/src,2 
tests/drivers/dma/loop_transfer/src/dma.c,2 
tests/kernel/alert,3 
tests/kernel/alert/alert_api,1 
tests/kernel/alert/alert_api/src,1 
tests/kernel/alert/alert_api/src/main.c,1 
tests/kernel/alert/alert_api/src/test_alert_contexts.c,1 
tests/kernel/lifo/lifo_api,1 
tests/kernel/lifo/lifo_api/src,1 
tests/kernel/lifo/lifo_api/src/test_lifo_contexts.c,1 
tests/kernel/lifo/lifo_api/src/test_lifo_fail.c,1 
tests/kernel/lifo/lifo_api/src/test_lifo_loop.c,1 
tests/kernel/fifo/fifo_api,1 
tests/kernel/fifo/fifo_api/src,1 
tests/kernel/fifo/fifo_api/src/main.c,1 
tests/kernel/fifo/fifo_api/src/test_fifo_cancel.c,1 
tests/kernel/fifo/fifo_api/src/test_fifo_contexts.c,1 
tests/kernel/fifo/fifo_api/src/test_fifo_fail.c,1 
tests/kernel/fifo/fifo_api/src/test_fifo_loop.c,1 
tests/kernel/mem_slab/mslab_api,1 
tests/kernel/mem_slab/mslab_api/src,1 
