Arquivo,Descrição
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F746xG,2 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F767xI,3 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F769xI,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F446xE,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F411xE,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F412xG,3 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F469xI,3 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F401xE,2 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L476xG,3 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L432xC,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F429xI/device,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F439xI,5 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F439xI/device,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F439xI/device/flash_api.c,2 
libraries/mbed/targets/hal/TARGET_Silicon_Labs/TARGET_EFM32/sleep.c,1 
test/coap-service,3 
test/coap-service/unittest,3 
test/coap-service/unittest/coap_message_handler,1 
test/coap-service/unittest/coap_message_handler/test_coap_message_handler.c,1 
test/coap-service/unittest/stub,3 
test/coap-service/unittest/stub/randLIB_stub.c,1 
test/coap-service/unittest/stub/coap_connection_handler_stub.c,1 
test/coap-service/unittest/stub/sn_coap_protocol_stub.c,2 
test/coap-service/unittest/stub/coap_security_handler_stub.c,1 
test/coap-service/unittest/stub/coap_message_handler_stub.c,1 
test/coap-service/unittest/coap_connection_handler,1 
test/coap-service/unittest/coap_connection_handler/test_coap_connection_handler.c,1 
test/coap-service/unittest/coap_security_handler,1 
test/coap-service/unittest/coap_security_handler/test_coap_security_handler.c,1 
test/coap-service/unittest/coap_service_api,1 
test/coap-service/unittest/coap_service_api/test_coap_service_api.c,1 
test/coap-service/unittest/stub/socket_api_stub.c,1 
components/802.15.4_RF,2 
components/802.15.4_RF/atmel-rf-driver,1 
components/802.15.4_RF/atmel-rf-driver/source,1 
components/802.15.4_RF/atmel-rf-driver/source/NanostackRfPhyAtmel.cpp,1 
components/802.15.4_RF/mcr20a-rf-driver,1 
components/802.15.4_RF/mcr20a-rf-driver/source,1 
components/802.15.4_RF/mcr20a-rf-driver/source/NanostackRfPhyMcr20a.cpp,1 
components/802.15.4_RF/stm-s2lp-rf-driver,2 
components/802.15.4_RF/stm-s2lp-rf-driver/source,2 
components/802.15.4_RF/stm-s2lp-rf-driver/source/NanostackRfPhys2lp.cpp,2 
TEST_APPS/device,4 
TEST_APPS/device/nanostack_mac_tester,1 
TEST_APPS/device/nanostack_mac_tester/source,1 
connectivity/netsocket/source/EMACInterface.cpp,1 
connectivity/nanostack/mbed-mesh-api,4 
connectivity/nanostack/mbed-mesh-api/source,4 
connectivity/nanostack/mbed-mesh-api/source/WisunInterface.cpp,2 
connectivity/nanostack/sal-stack-nanostack/source/Service_Libs,1 
hal/common/retarget.cpp,1 
rtos/rtos/Thread.cpp,1 
rtos/rtx/TARGET_CORTEX_A/rt_CMSIS.c,1 
rtos/rtx/TARGET_CORTEX_M/rt_CMSIS.c,1 
rtos/TARGET_CORTEX,4 
rtos/TARGET_CORTEX/mbed_rtx_idle.cpp,1 
rtos/TARGET_CORTEX/rtx5,3 
rtos/TARGET_CORTEX/rtx5/RTX,4 
rtos/TARGET_CORTEX/SysTimer.cpp,1 
features/net/FEATURE_IPV6,2 
features/net/FEATURE_IPV6/nanostack-interface,1 
features/net/FEATURE_IPV6/nanostack-interface/NanostackInterface.cpp,1 
features/FEATURE_COMMON_PAL,1 
features/FEATURE_COMMON_PAL/nanostack-hal-mbed-cmsis-rtos,1 
features/storage,4 
features/storage/FEATURE_STORAGE,3 
features/storage/FEATURE_STORAGE/cfstore,2 
features/storage/FEATURE_STORAGE/cfstore/source,2 
features/storage/FEATURE_STORAGE/cfstore/source/configuration_store.c,1 
TESTS/usb_device,3 
TESTS/usb_device/basic,2 
TESTS/usb_device/basic/USBTester.cpp,1 
TESTS/usb_device/basic/main.cpp,1 
TESTS/usb_device/basic/USBEndpointTester.cpp,2 
TESTS/usb_device/serial,3 
TESTS/usb_device/serial/main.cpp,3 
targets/TARGET_NORDIC/TARGET_MCU_NRF51822,3 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/api,4 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_MCU_K24F,3 
targets/TARGET_TOSHIBA,3 
targets/TARGET_TT/TARGET_TT_M3HQ,4 
usb/device,1 
usb/device/targets,3 
usb/device/targets/TARGET_STM,1 
usb/device/targets/TARGET_STM/USBPhy_STM32.cpp,1 
features/lorawan,3 
features/lorawan/lorastack,3 
features/lorawan/lorastack/mac,3 
features/lorawan/lorastack/mac/LoRaMacCommand.cpp,3 
features/cellular,3 
features/cellular/framework,3 
features/cellular/framework/AT,3 
features/cellular/UNITTESTS/stubs,3 
features/cellular/framework/AT/AT_CellularSMS.cpp,3 
features/cellular/framework/targets,3 
features/cellular/framework/targets/QUECTEL,4 
features/cellular/framework/targets/QUECTEL/BG96,3 
features/cellular/framework/targets/QUECTEL/BC95,4 
features/cellular/framework/targets/TELIT,5 
features/cellular/framework/targets/UBLOX,5 
features/cellular/framework/targets/GEMALTO,2 
features/cellular/framework/targets/GEMALTO/CINTERION,2 
features/cellular/framework/targets/QUECTEL/BG96/QUECTEL_BG96_CellularContext.cpp,2 
features/cellular/framework/targets/QUECTEL/M26,2 
features/cellular/framework/targets/UBLOX/N2XX,1 
features/cellular/framework/targets/TELIT/ME910,3 
features/cellular/framework/targets/RiotMicro,1 
features/cellular/framework/targets/RiotMicro/AT,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F437xG,5 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F437xG/TARGET_UBLOX_C030,5 
UNITTESTS/features,6 
UNITTESTS/features/cellular,5 
UNITTESTS/features/cellular/framework,5 
UNITTESTS/stubs,2 
UNITTESTS/stubs/ATHandler_stub.cpp,1 
UNITTESTS/features/cellular/framework/AT,4 
UNITTESTS/features/cellular/framework/AT/athandler,2 
UNITTESTS/features/cellular/framework/AT/athandler/athandlertest.cpp,2 
features/frameworks,4 
features/nanostack,2 
features/nanostack/FEATURE_NANOSTACK/mbed-mesh-api,4 
features/nanostack/FEATURE_NANOSTACK/mbed-mesh-api/source,4 
features/nanostack/FEATURE_NANOSTACK/nanostack-interface,1 
features/nanostack/FEATURE_NANOSTACK/nanostack-interface/NanostackInterface.cpp,1 
features/netsocket/TCPSocket.cpp,1 
features/netsocket/UDPSocket.cpp,1 
features/nanostack/coap-service,1 
features/nanostack/coap-service/test,1 
features/nanostack/coap-service/test/coap-service,1 
features/nanostack/coap-service/test/coap-service/unittest,1 
features/nanostack/coap-service/test/coap-service/unittest/stub,1 
features/nanostack/nanostack-interface,2 
features/lwipstack,3 
features/lwipstack/lwip-sys,2 
features/lwipstack/lwip-sys/arch,1 
features/lwipstack/lwip,3 
features/lwipstack/lwip/src,3 
features/lwipstack/lwip/src/core,2 
features/netsocket/TLSSocketWrapper.cpp,1 
features/storage/kvstore,4 
features/storage/kvstore/tdbstore,3 
features/storage/kvstore/tdbstore/TDBStore.cpp,2 
features/storage/kvstore/securestore,1 
features/storage/kvstore/securestore/SecureStore.cpp,1 
TESTS/network/wifi,4 
TESTS/network/wifi/main.cpp,1 
TESTS/netsocket,4 
TESTS/network/wifi/get_interface.cpp,1 
TESTS/netsocket/tcp,4 
TESTS/netsocket/tcp/main.cpp,2 
TESTS/netsocket/udp,3 
TESTS/netsocket/udp/main.cpp,3 
libraries/tests/utest/serial_asynch,1 
libraries/tests/utest/serial_asynch/serial_asynch.cpp,1 
hal/targets/hal/TARGET_STM/TARGET_STM32F0/rtc_api.c,1 
hal/targets/hal/TARGET_STM/TARGET_STM32F7/rtc_api.c,1 
features/FEATURE_LWIP/lwip-interface/lwip-eth/arch/TARGET_Freescale,2 
targets/TARGET_Freescale,2 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_K66F,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_K82F,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KL27Z,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KL27Z/TARGET_FRDM,2 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KL43Z,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KL43Z/TARGET_FRDM,2 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KL82Z,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KW24D,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KW41Z,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KW41Z/TARGET_FRDM,2 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_MCU_K22F,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_MCU_K64F,2 
TESTS/mbed_hal/sleep,4 
TESTS/mbed_hal/sleep_manager,2 
TESTS/mbed_hal/sleep_manager/main.cpp,2 
targets/TARGET_STM/TARGET_STM32WB,2 
targets/TARGET_STM/TARGET_STM32WB/serial_device.c,1 
libraries/tests/mbed/can,1 
libraries/tests/mbed/can/main.cpp,1 
libraries/tests/mbed/can_interrupt,1 
libraries/tests/mbed/can_interrupt/main.cpp,1 
libraries/tests/mbed/can_loopback,1 
libraries/tests/mbed/can_loopback/main.cpp,1 
hal/targets/cmsis/TARGET_STM/TARGET_STM32F0/TARGET_NUCLEO_F030R8/hal_tick.c,1 
hal/targets/cmsis/TARGET_STM/TARGET_STM32F0/TARGET_NUCLEO_F070RB/hal_tick.c,1 
hal/common/critical.c,1 
features/unsupported/USBHost/USBHost,2 
features/unsupported/tests,1 
features/unsupported/tests/mbed,1 
features/FEATURE_LWIP/lwip-interface,1 
features/FEATURE_LWIP/lwip-interface/lwip-sys,2 
features/FEATURE_LWIP/lwip-interface/lwip-sys/arch,2 
features/nanostack/FEATURE_NANOSTACK,1 
features/filesystem,2 
features/filesystem/fat,3 
features/filesystem/fat/FATFileSystem.cpp,1 
features/TESTS,4 
features/TESTS/filesystem,3 
features/filesystem/bd,4 
features/filesystem/bd/SlicingBlockDevice.cpp,1 
features/filesystem/FileSystem.cpp,1 
features/filesystem/bd/MBRBlockDevice.cpp,1 
features/filesystem/bd/ObservingBlockDevice.cpp,1 
features/filesystem/littlefs,1 
features/filesystem/littlefs/LittleFileSystem.cpp,1 
TESTS/filesystem,3 
targets/TARGET_ARM_SSG,5 
targets/TARGET_ARM_SSG/TARGET_BEETLE,1 
targets/TARGET_ARM_SSG/TARGET_MPS2,1 
targets/TARGET_Atmel,1 
targets/TARGET_Atmel/TARGET_SAM_CortexM4,1 
targets/TARGET_Freescale/TARGET_K20XX,1 
targets/TARGET_Freescale/TARGET_KLXX,1 
targets/TARGET_Maxim,4 
targets/TARGET_NUVOTON/TARGET_NUC472,3 
targets/TARGET_NXP,3 
targets/TARGET_NXP/TARGET_LPC11U6X,1 
targets/TARGET_NXP/TARGET_LPC11XX_11CXX,1 
targets/TARGET_NXP/TARGET_LPC176X,2 
targets/TARGET_NXP/TARGET_LPC408X,1 
targets/TARGET_NXP/TARGET_LPC43XX,1 
targets/TARGET_RENESAS,3 
targets/TARGET_RENESAS/TARGET_RZ_A1H,2 
targets/TARGET_RENESAS/TARGET_VK_RZ_A1H,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_MTS_DRAGONFLY_F411RE,3 
targets/TARGET_STM/TARGET_STM32F4/TARGET_MTS_MDOT_F405RG,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_MTS_MDOT_F411RE,2 
targets/TARGET_STM/TARGET_STM32L1,2 
targets/TARGET_STM/TARGET_STM32L1/TARGET_XDOT_L151CC,2 
targets/TARGET_WIZNET,2 
targets/TARGET_WIZNET/TARGET_W7500x,2 
targets/TARGET_NUVOTON/TARGET_NUC472/device,2 
targets/TARGET_STM/TARGET_STM32F0/TARGET_NUCLEO_F070RB,2 
targets/TARGET_STM/TARGET_STM32F0/TARGET_NUCLEO_F070RB/device,2 
targets/TARGET_STM/TARGET_STM32F2,2 
targets/TARGET_STM/TARGET_STM32F7,2 
targets/TARGET_STM/TARGET_STM32L0/TARGET_DISCO_L053C8,1 
targets/TARGET_STM/TARGET_STM32L0/TARGET_DISCO_L053C8/device,1 
targets/TARGET_STM/TARGET_STM32L4,2 
targets/TARGET_NXP/TARGET_LPC176X/device,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_MTS_DRAGONFLY_F411RE/device,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_MTS_MDOT_F411RE/device,1 
targets/TARGET_STM/TARGET_STM32L1/TARGET_XDOT_L151CC/device,1 
targets/TARGET_NXP/TARGET_LPC176X/TARGET_UBLOX_C027,2 
platform/mbed_mem_trace.c,1 
platform/LocalFileSystem.cpp,1 
events/equeue/equeue_mbed.cpp,1 
targets/TARGET_NUVOTON/TARGET_NANO100,4 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KL82Z/TARGET_USENSE,2 
targets/TARGET_NXP/TARGET_MCUXpresso_MCUS,3 
features/FEATURE_BLE/source,3 
features/FEATURE_BLE/source/BLE.cpp,1 
features/FEATURE_BLE/targets/TARGET_CORDIO/source,3 
features/FEATURE_BLE/targets/TARGET_CORDIO/source/CordioGattServer.cpp,2 
features/FEATURE_BLE/targets/TARGET_CORDIO/source/CordioBLE.cpp,2 
features/FEATURE_BLE/source/generic,3 
features/FEATURE_BLE/source/generic/GenericGap.cpp,1 
features/FEATURE_BLE/targets/TARGET_CORDIO/TESTS,1 
features/FEATURE_BLE/targets/TARGET_CORDIO/TESTS/cordio_hci,1 
features/FEATURE_BLE/targets/TARGET_NORDIC/TARGET_NORDIC_SOFTDEVICE,2 
features/FEATURE_BLE/targets/TARGET_NORDIC/TARGET_NORDIC_SOFTDEVICE/TARGET_NRF52,3 
features/FEATURE_BLE/targets/TARGET_NORDIC/TARGET_NORDIC_SOFTDEVICE/TARGET_NRF52/source,3 
features/FEATURE_BLE/targets/TARGET_CORDIO/driver,1 
features/FEATURE_BLE/targets/TARGET_CORDIO/stack_adaptation,3 
features/FEATURE_BLE/targets/TARGET_CORDIO_LL/stack/thirdparty,2 
features/FEATURE_BLE/targets/TARGET_CORDIO_LL/stack/thirdparty/uecc,2 
TESTS/mbedmicro-rtos-mbed,1 
TESTS/mbedmicro-rtos-mbed/isr,1 
TESTS/mbedmicro-rtos-mbed/isr/main.cpp,1 
TESTS/integration,2 
connectivity/FEATURE_BLE,2 
connectivity/FEATURE_BLE/source,3 
connectivity/FEATURE_BLE/source/generic,4 
connectivity/FEATURE_BLE/source/generic/GapImpl.cpp,1 
connectivity/FEATURE_BLE/source/generic/SecurityManagerImpl.cpp,1 
connectivity/FEATURE_BLE/source/cordio,2 
connectivity/FEATURE_BLE/source/cordio/source,2 
connectivity/FEATURE_BLE/source/cordio/source/BLEInstanceBaseImpl.cpp,1 
connectivity/FEATURE_BLE/source/cordio/source/PalGapImpl.cpp,1 
libraries/tests/mbed/i2c_master,1 
hal/targets/cmsis/TARGET_STM/TARGET_STM32F4/TARGET_UBLOX_C029/system_stm32f4xx.c,1 
hal/targets/cmsis/TARGET_STM/TARGET_STM32F4/stm32f4xx_hal_spi.c,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KL27Z/TARGET_FRDM/mbed_overrides.c,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KL43Z/TARGET_FRDM/mbed_overrides.c,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_KW41Z/TARGET_FRDM/mbed_overrides.c,1 
targets/TARGET_NXP/TARGET_MCUXpresso_MCUS/TARGET_LPC,1 
targets/TARGET_NXP/TARGET_MCUXpresso_MCUS/TARGET_LPC/us_ticker.c,1 
targets/TARGET_NXP/TARGET_MCUXpresso_MCUS/TARGET_MIMXRT1050,2 
targets/TARGET_NXP/TARGET_MCUXpresso_MCUS/TARGET_MIMXRT1050/TARGET_EVK,2 
targets/TARGET_NXP/TARGET_MCUXpresso_MCUS/TARGET_MIMXRT1050/TARGET_EVK/PeripheralPins.c,1 
targets/TARGET_NXP/TARGET_MCUXpresso_MCUS/TARGET_IMX,3 
features/netsocket/emac-drivers/TARGET_STM/stm32xx_emac.cpp,1 
targets/TARGET_STM/TARGET_STM32F4/device,1 
targets/TARGET_STM/TARGET_STM32F7/device,1 
targets/TARGET_STM/TARGET_STM32F7/device/stm32f7xx_hal_eth.c,1 
targets/TARGET_STM/TARGET_STM32F7/device/stm32f7xx_hal_hcd.c,1 
targets/TARGET_STM/TARGET_STM32F7/device/stm32f7xx_hal_iwdg.c,1 
targets/TARGET_STM/TARGET_STM32L4/device,1 
targets/TARGET_STM/trng_api.c,1 
targets/TARGET_STM/stm_spi_api.c,2 
targets/TARGET_STM/lp_ticker.c,1 
targets/TARGET_STM/rtc_api.c,1 
targets/TARGET_STM/sleep.c,1 
targets/TARGET_STM/gpio_api.c,2 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F746xG/TARGET_DISCO_F746NG,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F746xG/TARGET_DISCO_F746NG/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F746xG/TARGET_NUCLEO_F746ZG,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F746xG/TARGET_NUCLEO_F746ZG/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F767xI/TARGET_NUCLEO_F767ZI,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F767xI/TARGET_NUCLEO_F767ZI/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F769xI/TARGET_DISCO_F769NI,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F769xI/TARGET_DISCO_F769NI/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F446xE/TARGET_NUCLEO_F446RE,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F446xE/TARGET_NUCLEO_F446RE/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F446xE/TARGET_NUCLEO_F446ZE,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F446xE/TARGET_NUCLEO_F446ZE/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F411xE/TARGET_NUCLEO_F411RE,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F411xE/TARGET_NUCLEO_F411RE/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F429xI/TARGET_NUCLEO_F429ZI,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F429xI/TARGET_NUCLEO_F429ZI/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F412xG/TARGET_NUCLEO_F412ZG,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F412xG/TARGET_NUCLEO_F412ZG/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F469xI/TARGET_DISCO_F469NI,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F469xI/TARGET_DISCO_F469NI/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F401xE/TARGET_NUCLEO_F401RE,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F401xE/TARGET_NUCLEO_F401RE/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L476xG/TARGET_DISCO_L476VG,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L476xG/TARGET_DISCO_L476VG/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L476xG/TARGET_NUCLEO_L476RG,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L476xG/TARGET_NUCLEO_L476RG/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L432xC/TARGET_NUCLEO_L432KC,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L432xC/TARGET_NUCLEO_L432KC/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F1/serial_device.c,1 
targets/TARGET_STM/TARGET_STM32F2/serial_device.c,1 
targets/TARGET_STM/TARGET_STM32F3/serial_device.c,1 
targets/TARGET_STM/TARGET_STM32F7/serial_device.c,1 
targets/TARGET_STM/TARGET_STM32L0/serial_device.c,1 
targets/TARGET_STM/TARGET_STM32L1/serial_device.c,1 
targets/TARGET_STM/TARGET_STM32L4/serial_device.c,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L475xG/TARGET_DISCO_L475VG_IOT01A/PeripheralPins.c,1 
targets/TARGET_STM/mbed_overrides.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F413xH,3 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F413xH/TARGET_DISCO_F413ZH,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F413xH/TARGET_DISCO_F413ZH/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/flash_api.c,2 
targets/TARGET_STM/TARGET_STM32F7/flash_api.c,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L496xG,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L496xG/TARGET_NUCLEO_L496ZG,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L496xG/TARGET_NUCLEO_L496ZG/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L433xC,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L433xC/TARGET_NUCLEO_L433RC_P,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L433xC/TARGET_NUCLEO_L433RC_P/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F0/flash_api.c,1 
targets/TARGET_STM/TARGET_STM32F1/flash_api.c,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F746xG/TARGET_NUCLEO_F746ZG/system_clock.c,1 
targets/TARGET_STM/TARGET_STM32F7/TARGET_STM32F767xI/TARGET_NUCLEO_F767ZI/system_clock.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F411xE/TARGET_NUCLEO_F411RE/system_clock.c,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L496xG/TARGET_DISCO_L496AG,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_STM32L496xG/TARGET_DISCO_L496AG/PeripheralPins.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F439xI/TARGET_MODULE_UBLOX_ODIN_W2,3 
targets/TARGET_STM/TARGET_STM32H7,2 
targets/TARGET_STM/TARGET_STM32H7/flash_api.c,1 
targets/TARGET_STM/TARGET_STM32H7/serial_device.c,1 
targets/TARGET_STM/TARGET_STM32H7/analogin_device.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F439xI/TARGET_WIO_3G,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F469xI/TARGET_SDP_K1,2 
targets/TARGET_STM/watchdog_api.c,1 
targets/TARGET_STM/USBPhy_STM32.cpp,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F413xH/TARGET_MTS_DRAGONFLY_F413RH,2 
targets/TARGET_STM/TARGET_STM32G0,2 
targets/TARGET_STM/ospi_api.c,1 
components/cellular,1 
components/cellular/COMPONENT_STMOD_CELLULAR,1 
components/cellular/COMPONENT_STMOD_CELLULAR/STModCellular.cpp,1 
connectivity/drivers/ble,2 
connectivity/drivers/ble/FEATURE_BLE,4 
connectivity/drivers/ble/FEATURE_BLE/TARGET_STM32WB,2 
connectivity/drivers/ble/FEATURE_BLE/TARGET_STM32WB/HCIDriver.cpp,1 
rtos/TARGET_CORTEX/rtx5/RTX/Source,3 
rtos/TARGET_CORTEX/rtx5/RTX/Source/rtx_thread.c,2 
features/FEATURE_UVISOR,1 
features/FEATURE_UVISOR/source,1 
features/FEATURE_UVISOR/source/rtx,1 
features/FEATURE_UVISOR/source/rtx/box_init.c,1 
features/mbedtls,6 
features/mbedtls/src,2 
features/mbedtls/src/error.c,1 
features/mbedtls/src/ssl_cli.c,1 
features/mbedtls/src/ssl_srv.c,1 
features/mbedtls/src/ssl_tls.c,1 
features/mbedtls/src/x509_crt.c,1 
features/frameworks/TARGET_PSA,3 
features/frameworks/TARGET_PSA/pal,3 
features/frameworks/TARGET_PSA/pal/pal_mbed_os_intf.cpp,1 
components/TARGET_PSA,7 
targets/TARGET_TT,3 
targets/TARGET_NORDIC/TARGET_NRF5/spi_api.c,1 
targets/TARGET_NORDIC/TARGET_NRF5/us_ticker.c,1 
features/filesystem/fat/ChaN,2 
features/unsupported/USBHost/USBHost/USBHost.cpp,1 
targets/TARGET_STM/i2c_api.c,1 
targets/TARGET_STM/gpio_irq_api.c,1 
targets/TARGET_STM/TARGET_STM32L4/flash_api.c,1 
features/FEATURE_LWIP/lwip-interface/ppp_lwip.cpp,1 
features/lorawan/LoRaWANStack.cpp,1 
features/lorawan/lorastack/mac/LoRaMac.cpp,1 
features/lorawan/system,1 
features/lorawan/system/LoRaWANTimer.cpp,1 
features/lorawan/lorastack/phy,2 
features/lorawan/lorastack/phy/LoRaPHY.cpp,1 
features/lorawan/lorastack/phy/LoRaPHYAU915.cpp,1 
features/lorawan/lorastack/phy/LoRaPHYCN470.cpp,1 
features/lorawan/lorastack/phy/LoRaPHYUS915.cpp,1 
features/cellular/framework/targets/QUECTEL/EC2X,1 
features/cellular/framework/targets/QUECTEL/EC2X/QUECTEL_EC2X.cpp,1 
hal/TARGET_FLASH_CMSIS_ALGO,1 
hal/TARGET_FLASH_CMSIS_ALGO/flash_common_algo.c,1 
features/FEATURE_LWIP/lwip-interface/lwip-eth/arch/TARGET_NUVOTON,2 
features/FEATURE_LWIP/lwip-interface/lwip-eth/arch/TARGET_NUVOTON/TARGET_NUC472,2 
features/mbedtls/targets/TARGET_NUVOTON,1 
features/mbedtls/targets/TARGET_NUVOTON/TARGET_M480,1 
features/mbedtls/targets/TARGET_NUVOTON/TARGET_M480/sha,1 
features/mbedtls/targets/TARGET_NUVOTON/TARGET_M480/sha/sha1_alt.c,1 
features/mbedtls/targets/TARGET_NUVOTON/TARGET_M480/sha/sha256_alt.c,1 
features/mbedtls/targets/TARGET_NUVOTON/TARGET_M480/sha/sha512_alt.c,1 
targets/TARGET_NUVOTON,3 
targets/TARGET_NUVOTON/TARGET_NUC472/gpio_irq_api.c,1 
targets/TARGET_NUVOTON/TARGET_NUC472/i2c_api.c,2 
targets/TARGET_NUVOTON/TARGET_NUC472/lp_ticker.c,1 
targets/TARGET_NUVOTON/TARGET_NUC472/rtc_api.c,1 
targets/TARGET_NUVOTON/TARGET_NUC472/serial_api.c,1 
targets/TARGET_NUVOTON/TARGET_NUC472/spi_api.c,1 
targets/TARGET_NUVOTON/TARGET_M451,3 
